ID;rodada;data;hora;mandante;visitante;vencedor;mandante_Placar;visitante_Placar;time_vencedor;;
349;30;13/09/2003;16:00;Santos;Criciuma;Santos;5;2;1;;
350;30;13/09/2003;16:00;Athletico-PR;Cruzeiro;Cruzeiro;1;4;2;;
351;30;13/09/2003;18:00;Gremio;Bahia;-;1;1;3;;
352;30;13/09/2003;18:00;Corinthians;Fortaleza;Corinthians;2;0;1;;
353;30;14/09/2003;16:00;Vitoria;Flamengo;Vitoria;1;0;1;;
354;30;14/09/2003;16:00;Figueirense;Sao Paulo;-;2;2;3;;
355;30;14/09/2003;16:00;Goias;Internacional;Goias;3;1;1;;
356;30;14/09/2003;16:00;Paysandu;Sao Caetano;Paysandu;1;0;1;;
357;30;14/09/2003;16:00;Guarani;Juventude;Guarani;2;0;1;;
358;30;14/09/2003;16:00;Parana;Coritiba;Coritiba;2;3;2;;
359;30;14/09/2003;18:00;Vasco;Fluminense;Vasco;1;0;1;;
360;30;14/09/2003;18:00;Atletico-MG;Ponte Preta;Atletico-MG;2;0;1;;
361;31;20/09/2003;16:00;Cruzeiro;Santos;Cruzeiro;3;0;1;;
362;31;20/09/2003;16:00;Coritiba;Gremio;Coritiba;1;0;1;;
363;31;20/09/2003;16:00;Ponte Preta;Parana;Ponte Preta;4;0;1;;
364;31;20/09/2003;18:00;Fluminense;Paysandu;-;1;1;3;;
365;31;20/09/2003;18:00;Internacional;Guarani;Internacional;2;0;1;;
366;31;21/09/2003;16:00;Bahia;Vasco;Bahia;3;0;1;;
367;31;21/09/2003;16:00;Criciuma;Corinthians;Criciuma;1;0;1;;
368;31;21/09/2003;16:00;Fortaleza;Vitoria;Fortaleza;1;0;1;;
369;31;21/09/2003;16:00;Juventude;Athletico-PR;Juventude;4;0;1;;
370;31;21/09/2003;16:00;Sao Caetano;Figueirense;Figueirense;0;2;2;;
371;31;21/09/2003;18:00;Sao Paulo;Atletico-MG;-;2;2;3;;
372;31;21/09/2003;18:00;Flamengo;Goias;-;1;1;3;;
373;32;24/09/2003;19:00;Athletico-PR;Internacional;Athletico-PR;2;1;1;;
374;32;24/09/2003;20:30;Gremio;Ponte Preta;-;2;2;3;;
375;32;24/09/2003;20:30;Goias;Fortaleza;Fortaleza;0;1;2;;
376;32;24/09/2003;20:30;Paysandu;Bahia;Paysandu;4;0;1;;
377;32;24/09/2003;20:30;Vitoria;Criciuma;-;1;1;3;;
378;32;24/09/2003;21:40;Guarani;Flamengo;Guarani;5;3;1;;
379;32;24/09/2003;21:40;Parana;Sao Paulo;Parana;4;2;1;;
380;32;24/09/2003;21:40;Santos;Juventude;-;1;1;3;;
381;32;24/09/2003;21:40;Corinthians;Cruzeiro;Cruzeiro;0;1;2;;
382;32;25/09/2003;20:30;Figueirense;Fluminense;-;2;2;3;;
383;32;25/09/2003;20:30;Vasco;Coritiba;Vasco;2;1;1;;
384;32;25/09/2003;20:30;Atletico-MG;Sao Caetano;Atletico-MG;3;1;1;;
385;33;27/09/2003;16:00;Internacional;Santos;Internacional;1;0;1;;
386;33;27/09/2003;16:00;Sao Paulo;Gremio;Sao Paulo;3;1;1;;
387;33;27/09/2003;18:00;Flamengo;Athletico-PR;Flamengo;2;1;1;;
388;33;28/09/2003;16:00;Cruzeiro;Vitoria;Cruzeiro;1;0;1;;
389;33;28/09/2003;16:00;Bahia;Figueirense;-;1;1;3;;
390;33;28/09/2003;16:00;Criciuma;Goias;Criciuma;1;0;1;;
391;33;28/09/2003;16:00;Fortaleza;Guarani;Fortaleza;3;0;1;;
392;33;28/09/2003;16:00;Juventude;Corinthians;Juventude;6;1;1;;
393;33;28/09/2003;16:00;Ponte Preta;Vasco;-;2;2;3;;
394;33;28/09/2003;16:00;Sao Caetano;Parana;Sao Caetano;2;0;1;;
395;33;28/09/2003;18:00;Fluminense;Atletico-MG;Atletico-MG;0;1;2;;
396;33;28/09/2003;18:00;Coritiba;Paysandu;Coritiba;1;0;1;;
397;34;04/10/2003;16:00;Athletico-PR;Fluminense;-;0;0;3;;
398;34;04/10/2003;16:00;Paysandu;Internacional;-;0;0;3;;
399;34;04/10/2003;16:00;Sao Caetano;Ponte Preta;Sao Caetano;1;0;1;;
400;34;04/10/2003;18:00;Gremio;Figueirense;Gremio;3;1;1;;
401;34;04/10/2003;18:00;Sao Paulo;Santos;Santos;1;2;2;;
402;34;05/10/2003;16:00;Vitoria;Corinthians;Corinthians;1;2;2;;
403;34;05/10/2003;16:00;Goias;Bahia;Goias;3;1;1;;
404;34;05/10/2003;16:00;Atletico-MG;Vasco;Atletico-MG;2;1;1;;
405;34;05/10/2003;16:00;Juventude;Fortaleza;-;2;2;3;;
406;34;05/10/2003;16:00;Guarani;Coritiba;Guarani;2;1;1;;
407;34;05/10/2003;18:00;Flamengo;Parana;Parana;0;3;2;;
408;34;05/10/2003;18:00;Criciuma;Cruzeiro;Cruzeiro;1;3;2;;
409;35;08/10/2003;19:00;Vasco;Juventude;-;1;1;3;;
410;35;08/10/2003;20:30;Fortaleza;Gremio;-;2;2;3;;
411;35;08/10/2003;20:30;Corinthians;Sao Caetano;Sao Caetano;0;3;2;;
412;35;08/10/2003;20:30;Coritiba;Goias;Coritiba;1;0;1;;
413;35;08/10/2003;20:30;Ponte Preta;Athletico-PR;-;2;2;3;;
414;35;08/10/2003;21:40;Santos;Guarani;-;1;1;3;;
415;35;08/10/2003;21:40;Bahia;Sao Paulo;Bahia;3;0;1;;
416;35;08/10/2003;21:40;Cruzeiro;Flamengo;Cruzeiro;2;0;1;;
417;35;09/10/2003;20:30;Parana;Paysandu;Parana;4;2;1;;
418;35;09/10/2003;20:30;Internacional;Criciuma;Internacional;2;0;1;;
419;35;09/10/2003;20:30;Fluminense;Vitoria;Fluminense;2;0;1;;
420;35;09/10/2003;20:30;Figueirense;Atletico-MG;Atletico-MG;0;1;2;;
421;36;11/10/2003;16:00;Athletico-PR;Coritiba;Athletico-PR;2;0;1;;
422;36;11/10/2003;16:00;Guarani;Ponte Preta;Ponte Preta;1;3;2;;
423;36;11/10/2003;16:00;Sao Caetano;Santos;-;2;2;3;;
424;36;12/10/2003;16:00;Atletico-MG;Cruzeiro;Cruzeiro;0;1;2;;
425;36;12/10/2003;16:00;Figueirense;Criciuma;Figueirense;4;2;1;;
426;36;12/10/2003;16:00;Sao Paulo;Corinthians;Sao Paulo;3;0;1;;
427;36;12/10/2003;16:00;Vitoria;Bahia;Vitoria;2;1;1;;
428;36;12/10/2003;16:00;Goias;Fluminense;Goias;6;1;1;;
429;36;12/10/2003;16:00;Juventude;Parana;-;1;1;3;;
430;36;12/10/2003;18:00;Flamengo;Vasco;Flamengo;2;1;1;;
431;36;12/10/2003;18:00;Internacional;Gremio;Gremio;0;1;2;;
432;36;15/10/2003;16:00;Paysandu;Fortaleza;Paysandu;3;0;1;;
433;37;18/10/2003;16:00;Goias;Sao Paulo;Goias;3;1;1;;
434;37;18/10/2003;16:00;Guarani;Fluminense;Guarani;2;0;1;;
435;37;18/10/2003;18:00;Flamengo;Paysandu;Flamengo;2;0;1;;
436;37;18/10/2003;18:00;Gremio;Atletico-MG;-;2;2;3;;
437;37;18/10/2003;19:00;Coritiba;Bahia;Coritiba;3;2;1;;
438;37;19/10/2003;16:00;Parana;Internacional;Parana;4;0;1;;
439;37;19/10/2003;16:00;Santos;Athletico-PR;Santos;3;2;1;;
440;37;19/10/2003;16:00;Criciuma;Vasco;Criciuma;2;1;1;;
441;37;19/10/2003;17:00;Fortaleza;Figueirense;-;1;1;3;;
442;37;19/10/2003;17:00;Vitoria;Sao Caetano;-;0;0;3;;
443;37;19/10/2003;18:00;Corinthians;Ponte Preta;Corinthians;3;0;1;;
444;37;19/10/2003;18:00;Cruzeiro;Juventude;Juventude;1;2;2;;
445;38;22/10/2003;20:30;Ponte Preta;Goias;Goias;0;2;2;;
446;38;22/10/2003;20:30;Sao Caetano;Coritiba;Sao Caetano;2;0;1;;
447;38;22/10/2003;20:30;Athletico-PR;Vitoria;Vitoria;1;2;2;;
448;38;22/10/2003;20:30;Figueirense;Flamengo;-;0;0;3;;
449;38;22/10/2003;21:40;Fluminense;Corinthians;Fluminense;1;0;1;;
450;38;22/10/2003;21:40;Internacional;Cruzeiro;Internacional;1;0;1;;
451;38;22/10/2003;21:40;Bahia;Santos;Santos;4;7;2;;
453;38;23/10/2003;20:30;Sao Paulo;Guarani;-;3;3;3;;
454;38;23/10/2003;20:30;Atletico-MG;Parana;-;2;2;3;;
455;38;23/10/2003;20:30;Juventude;Gremio;Gremio;1;2;2;;
456;38;23/10/2003;20:30;Vasco;Fortaleza;-;1;1;3;;
452;38;23/10/2003;21:30;Paysandu;Criciuma;Paysandu;4;0;1;;
457;39;25/10/2003;16:00;Coritiba;Santos;Santos;0;4;2;;
458;39;25/10/2003;16:00;Bahia;Fluminense;-;2;2;3;;
459;39;25/10/2003;17:00;Ponte Preta;Vitoria;-;1;1;3;;
460;39;25/10/2003;19:00;Cruzeiro;Figueirense;Cruzeiro;1;0;1;;
461;39;26/10/2003;16:00;Sao Caetano;Sao Paulo;Sao Paulo;0;1;2;;
462;39;26/10/2003;16:00;Parana;Vasco;-;3;3;3;;
463;39;26/10/2003;16:00;Goias;Guarani;Goias;3;0;1;;
464;39;26/10/2003;16:00;Criciuma;Fortaleza;-;2;2;3;;
465;39;26/10/2003;16:00;Corinthians;Athletico-PR;Athletico-PR;2;3;2;;
466;39;26/10/2003;17:00;Paysandu;Atletico-MG;Paysandu;1;0;1;;
467;39;26/10/2003;18:00;Flamengo;Gremio;Flamengo;2;1;1;;
468;39;26/10/2003;18:00;Internacional;Juventude;-;0;0;3;;
469;40;01/11/2003;16:00;Guarani;Bahia;Guarani;3;2;1;;
470;40;01/11/2003;16:00;Athletico-PR;Sao Caetano;Athletico-PR;1;0;1;;
471;40;01/11/2003;16:00;Gremio;Parana;Parana;0;2;2;;
472;40;01/11/2003;18:00;Fluminense;Ponte Preta;-;2;2;3;;
473;40;01/11/2003;18:00;Atletico-MG;Criciuma;-;1;1;3;;
474;40;02/11/2003;16:00;Santos;Corinthians;Santos;3;1;1;;
475;40;02/11/2003;16:00;Juventude;Flamengo;-;2;2;3;;
476;40;02/11/2003;16:00;Fortaleza;Cruzeiro;Cruzeiro;1;2;2;;
477;40;02/11/2003;16:00;Figueirense;Paysandu;Figueirense;6;0;1;;
478;40;02/11/2003;17:00;Vitoria;Goias;Goias;3;4;2;;
479;40;02/11/2003;18:00;Vasco;Internacional;Internacional;0;1;2;;
480;40;02/11/2003;18:00;Sao Paulo;Coritiba;Sao Paulo;1;0;1;;
481;41;05/11/2003;20:30;Parana;Figueirense;-;1;1;3;;
482;41;05/11/2003;20:30;Internacional;Fortaleza;-;1;1;3;;
483;41;05/11/2003;20:30;Juventude;Criciuma;Juventude;3;1;1;;
484;41;05/11/2003;21:30;Paysandu;Vasco;Vasco;1;2;2;;
485;41;05/11/2003;21:40;Sao Paulo;Fluminense;Sao Paulo;1;0;1;;
486;41;05/11/2003;21:40;Coritiba;Corinthians;Coritiba;1;0;1;;
487;41;05/11/2003;21:40;Santos;Vitoria;Santos;3;1;1;;
488;41;05/11/2003;21:40;Cruzeiro;Gremio;Cruzeiro;3;0;1;;
490;41;06/11/2003;20:30;Goias;Athletico-PR;Goias;4;1;1;;
492;41;06/11/2003;20:30;Guarani;Sao Caetano;Sao Caetano;0;1;2;;
489;41;06/11/2003;21:30;Bahia;Ponte Preta;Bahia;1;0;1;;
491;41;06/11/2003;21:30;Flamengo;Atletico-MG;Flamengo;3;2;1;;
493;42;08/11/2003;16:00;Fluminense;Coritiba;Fluminense;3;2;1;;
494;42;08/11/2003;18:00;Gremio;Paysandu;Gremio;2;0;1;;
495;42;08/11/2003;18:00;Criciuma;Parana;Parana;1;2;2;;
496;42;09/11/2003;16:00;Ponte Preta;Santos;Santos;3;4;2;;
497;42;09/11/2003;16:00;Vasco;Cruzeiro;Cruzeiro;0;1;2;;
498;42;09/11/2003;16:00;Fortaleza;Flamengo;Fortaleza;4;1;1;;
499;42;09/11/2003;16:00;Athletico-PR;Sao Paulo;Athletico-PR;4;3;1;;
500;42;09/11/2003;16:00;Sao Caetano;Bahia;Sao Caetano;4;1;1;;
501;42;09/11/2003;16:00;Figueirense;Juventude;Figueirense;2;1;1;;
502;42;09/11/2003;17:00;Vitoria;Guarani;-;0;0;3;;
503;42;09/11/2003;18:00;Corinthians;Goias;Corinthians;2;0;1;;
504;42;09/11/2003;18:00;Atletico-MG;Internacional;Internacional;1;2;2;;
505;43;22/11/2003;17:00;Figueirense;Internacional;Figueirense;3;2;1;;
506;43;22/11/2003;17:00;Atletico-MG;Fortaleza;Atletico-MG;2;0;1;;
507;43;22/11/2003;17:00;Coritiba;Ponte Preta;-;1;1;3;;
508;43;22/11/2003;18:00;Gremio;Vasco;Gremio;4;3;1;;
509;43;22/11/2003;18:00;Flamengo;Criciuma;Flamengo;1;0;1;;
510;43;23/11/2003;16:00;Santos;Fluminense;Santos;3;1;1;;
511;43;23/11/2003;16:00;Parana;Cruzeiro;Cruzeiro;1;3;2;;
512;43;23/11/2003;17:00;Sao Caetano;Goias;Sao Caetano;1;0;1;;
513;43;23/11/2003;17:00;Bahia;Athletico-PR;Athletico-PR;0;2;2;;
514;43;23/11/2003;18:00;Sao Paulo;Vitoria;Sao Paulo;3;1;1;;
515;43;23/11/2003;18:00;Guarani;Corinthians;Corinthians;0;1;2;;
516;43;23/11/2003;18:00;Paysandu;Juventude;Paysandu;3;2;1;;
517;44;29/11/2003;17:00;Vasco;Figueirense;Vasco;1;0;1;;
518;44;29/11/2003;17:00;Juventude;Atletico-MG;Juventude;1;0;1;;
519;44;29/11/2003;17:00;Athletico-PR;Guarani;Athletico-PR;3;1;1;;
520;44;29/11/2003;18:00;Fluminense;Sao Caetano;Fluminense;2;1;1;;
521;44;29/11/2003;18:00;Internacional;Flamengo;Internacional;3;1;1;;
522;44;30/11/2003;16:00;Goias;Santos;Goias;3;0;1;;
523;44;30/11/2003;16:00;Fortaleza;Parana;Fortaleza;5;3;1;;
524;44;30/11/2003;16:00;Criciuma;Gremio;Gremio;0;2;2;;
528;44;30/11/2003;16:00;Cruzeiro;Paysandu;Cruzeiro;2;1;1;;
525;44;30/11/2003;17:00;Vitoria;Coritiba;Vitoria;1;0;1;;
526;44;30/11/2003;18:00;Ponte Preta;Sao Paulo;Sao Paulo;1;2;2;;
527;44;30/11/2003;18:00;Corinthians;Bahia;Bahia;1;2;2;;
529;45;06/12/2003;17:00;Vitoria;Atletico-MG;Atletico-MG;0;1;2;;
530;45;06/12/2003;17:00;Goias;Figueirense;Figueirense;0;3;2;;
531;45;06/12/2003;18:00;Athletico-PR;Vasco;-;2;2;3;;
532;45;06/12/2003;18:00;Corinthians;Parana;-;1;1;3;;
533;45;07/12/2003;16:00;Cruzeiro;Fluminense;Cruzeiro;5;2;1;;
534;45;07/12/2003;16:00;Guarani;Paysandu;Guarani;2;1;1;;
535;45;07/12/2003;16:00;Santos;Gremio;-;2;2;3;;
536;45;07/12/2003;16:00;Flamengo;Ponte Preta;-;1;1;3;;
537;45;07/12/2003;16:00;Criciuma;Bahia;Criciuma;3;2;1;;
538;45;07/12/2003;16:00;Fortaleza;Coritiba;-;2;2;3;;
539;45;07/12/2003;18:00;Internacional;Sao Paulo;-;1;1;3;;
540;45;07/12/2003;18:00;Juventude;Sao Caetano;Juventude;2;1;1;;
541;46;13/12/2003;16:00;Parana;Vitoria;Parana;2;0;1;;
542;46;13/12/2003;16:00;Coritiba;Criciuma;Coritiba;2;0;1;;
543;46;13/12/2003;16:00;Atletico-MG;Goias;Atletico-MG;3;2;1;;
544;46;13/12/2003;16:00;Figueirense;Guarani;Figueirense;2;0;1;;
545;46;13/12/2003;16:00;Sao Caetano;Internacional;Sao Caetano;5;0;1;;
546;46;14/12/2003;16:00;Gremio;Corinthians;Gremio;3;0;1;;
547;46;14/12/2003;16:00;Ponte Preta;Fortaleza;Ponte Preta;2;0;1;;
548;46;14/12/2003;16:00;Bahia;Cruzeiro;Cruzeiro;0;7;2;;
549;46;14/12/2003;16:00;Fluminense;Juventude;Fluminense;1;0;1;;
550;46;14/12/2003;16:00;Paysandu;Athletico-PR;-;2;2;3;;
551;46;14/12/2003;18:00;Vasco;Santos;-;1;1;3;;
552;46;14/12/2003;18:00;Sao Paulo;Flamengo;Flamengo;1;3;2;;
553;1;21/04/2004;16:00;Botafogo-RJ;Goias;Goias;1;4;2;;
554;1;21/04/2004;16:00;Figueirense;Internacional;Figueirense;1;0;1;;
555;1;21/04/2004;16:00;Sao Caetano;Vitoria;Sao Caetano;1;0;1;;
556;1;21/04/2004;18:00;Cruzeiro;Juventude;Cruzeiro;2;1;1;;
557;1;21/04/2004;18:00;Palmeiras;Atletico-MG;-;0;0;3;;
558;1;21/04/2004;21:45;Gremio;Flamengo;-;0;0;3;;
559;1;21/04/2004;21:45;Ponte Preta;Corinthians;Ponte Preta;3;2;1;;
560;1;21/04/2004;21:45;Parana;Santos;Parana;3;2;1;;
561;1;22/04/2004;20:30;Coritiba;Guarani;Coritiba;1;0;1;;
562;1;22/04/2004;20:30;Vasco;Criciuma;Criciuma;0;1;2;;
563;1;22/04/2004;20:30;Paysandu;Fluminense;-;3;3;3;;
564;1;22/04/2004;20:30;Sao Paulo;Athletico-PR;Sao Paulo;1;0;1;;
565;2;24/04/2004;16:00;Flamengo;Ponte Preta;-;0;0;3;;
566;2;24/04/2004;16:00;Goias;Cruzeiro;-;2;2;3;;
567;2;24/04/2004;16:00;Juventude;Gremio;-;1;1;3;;
568;2;25/04/2004;16:00;Internacional;Palmeiras;Internacional;1;0;1;;
569;2;25/04/2004;16:00;Atletico-MG;Vasco;-;1;1;3;;
570;2;25/04/2004;16:00;Fluminense;Coritiba;-;1;1;3;;
571;2;25/04/2004;16:00;Corinthians;Paysandu;Corinthians;2;1;1;;
572;2;25/04/2004;16:00;Guarani;Sao Caetano;-;1;1;3;;
573;2;25/04/2004;16:00;Athletico-PR;Figueirense;Figueirense;0;3;2;;
574;2;25/04/2004;17:00;Vitoria;Parana;Vitoria;6;1;1;;
575;2;25/04/2004;18:00;Criciuma;Sao Paulo;-;1;1;3;;
576;2;25/04/2004;18:00;Santos;Botafogo-RJ;Santos;2;0;1;;
577;3;28/04/2004;20:30;Botafogo-RJ;Atletico-MG;-;2;2;3;;
578;3;28/04/2004;20:30;Coritiba;Internacional;-;1;1;3;;
579;3;28/04/2004;20:30;Paysandu;Athletico-PR;Athletico-PR;0;3;2;;
580;3;28/04/2004;20:30;Cruzeiro;Criciuma;-;2;2;3;;
581;3;28/04/2004;20:30;Ponte Preta;Goias;Ponte Preta;2;0;1;;
582;3;28/04/2004;21:45;Gremio;Corinthians;Gremio;4;0;1;;
583;3;28/04/2004;21:45;Figueirense;Santos;Figueirense;2;1;1;;
584;3;28/04/2004;21:45;Sao Paulo;Fluminense;Sao Paulo;1;0;1;;
585;3;29/04/2004;20:30;Parana;Flamengo;Parana;2;1;1;;
586;3;29/04/2004;20:30;Vasco;Guarani;Guarani;0;1;2;;
587;3;29/04/2004;20:30;Palmeiras;Vitoria;-;2;2;3;;
589;4;01/05/2004;16:00;Internacional;Paysandu;Internacional;1;0;1;;
590;4;01/05/2004;16:00;Criciuma;Botafogo-RJ;Criciuma;1;0;1;;
591;4;01/05/2004;18:00;Atletico-MG;Ponte Preta;Ponte Preta;1;2;2;;
592;4;01/05/2004;18:00;Goias;Gremio;Goias;4;0;1;;
593;4;02/05/2004;16:00;Flamengo;Sao Caetano;-;1;1;3;;
594;4;02/05/2004;16:00;Santos;Cruzeiro;Cruzeiro;1;3;2;;
595;4;02/05/2004;16:00;Fluminense;Vasco;Fluminense;1;0;1;;
596;4;02/05/2004;16:00;Corinthians;Palmeiras;Palmeiras;0;4;2;;
597;4;02/05/2004;16:00;Juventude;Parana;Juventude;4;0;1;;
598;4;02/05/2004;17:00;Vitoria;Figueirense;Vitoria;3;1;1;;
599;4;02/05/2004;18:00;Guarani;Sao Paulo;Sao Paulo;2;3;2;;
600;4;02/05/2004;18:00;Athletico-PR;Coritiba;-;1;1;3;;
601;5;08/05/2004;16:00;Santos;Juventude;Santos;2;1;1;;
602;5;08/05/2004;16:00;Parana;Cruzeiro;Parana;2;0;1;;
603;5;08/05/2004;16:00;Guarani;Athletico-PR;-;0;0;3;;
604;5;08/05/2004;16:00;Sao Caetano;Criciuma;Sao Caetano;5;0;1;;
605;5;08/05/2004;18:00;Vasco;Gremio;-;1;1;3;;
606;5;08/05/2004;18:00;Palmeiras;Ponte Preta;Palmeiras;3;0;1;;
607;5;09/05/2004;16:00;Internacional;Fluminense;-;0;0;3;;
608;5;09/05/2004;16:00;Atletico-MG;Corinthians;-;2;2;3;;
609;5;09/05/2004;16:00;Botafogo-RJ;Paysandu;-;2;2;3;;
610;5;09/05/2004;17:00;Goias;Figueirense;Goias;1;0;1;;
611;5;09/05/2004;18:00;Vitoria;Flamengo;Vitoria;5;1;1;;
612;5;09/05/2004;18:00;Coritiba;Sao Paulo;Sao Paulo;1;2;2;;
613;6;15/05/2004;18:00;Paysandu;Vasco;Vasco;1;2;2;;
614;6;15/05/2004;18:00;Athletico-PR;Santos;Athletico-PR;1;0;1;;
615;6;16/05/2004;16:00;Cruzeiro;Palmeiras;Cruzeiro;2;1;1;;
616;6;16/05/2004;16:00;Flamengo;Internacional;Internacional;1;2;2;;
617;6;16/05/2004;16:00;Figueirense;Sao Caetano;Figueirense;1;0;1;;
618;6;16/05/2004;16:00;Criciuma;Goias;Criciuma;7;2;1;;
619;6;16/05/2004;16:00;Juventude;Atletico-MG;-;1;1;3;;
620;6;16/05/2004;16:00;Ponte Preta;Coritiba;-;0;0;3;;
621;6;16/05/2004;18:00;Gremio;Botafogo-RJ;-;2;2;3;;
622;6;16/05/2004;18:00;Sao Paulo;Parana;-;2;2;3;;
623;6;16/05/2004;18:30;Fluminense;Vitoria;Fluminense;1;0;1;;
624;6;16/05/2004;19:00;Corinthians;Guarani;Corinthians;1;0;1;;
625;7;22/05/2004;16:00;Botafogo-RJ;Figueirense;-;1;1;3;;
626;7;22/05/2004;16:00;Paysandu;Gremio;Gremio;1;3;2;;
627;7;22/05/2004;18:00;Internacional;Goias;Internacional;1;0;1;;
628;7;22/05/2004;18:00;Coritiba;Atletico-MG;Atletico-MG;0;1;2;;
629;7;23/05/2004;16:00;Santos;Palmeiras;Palmeiras;0;4;2;;
630;7;23/05/2004;16:00;Flamengo;Fluminense;Fluminense;1;2;2;;
631;7;23/05/2004;16:00;Sao Caetano;Vasco;Sao Caetano;3;2;1;;
632;7;23/05/2004;16:00;Parana;Ponte Preta;Ponte Preta;0;1;2;;
633;7;23/05/2004;16:00;Criciuma;Vitoria;Criciuma;2;0;1;;
634;7;23/05/2004;16:00;Juventude;Guarani;Juventude;2;0;1;;
635;7;23/05/2004;18:00;Corinthians;Athletico-PR;Athletico-PR;0;5;2;;
636;7;23/05/2004;18:00;Cruzeiro;Sao Paulo;Cruzeiro;2;1;1;;
637;8;29/05/2004;16:00;Fluminense;Criciuma;-;1;1;3;;
638;8;29/05/2004;16:00;Ponte Preta;Juventude;Juventude;0;1;2;;
639;8;29/05/2004;16:00;Figueirense;Paysandu;-;1;1;3;;
640;8;29/05/2004;18:00;Palmeiras;Coritiba;Palmeiras;2;0;1;;
641;8;29/05/2004;18:00;Vitoria;Internacional;Vitoria;2;1;1;;
642;8;30/05/2004;16:00;Atletico-MG;Santos;-;3;3;3;;
643;8;30/05/2004;16:00;Vasco;Botafogo-RJ;Vasco;4;0;1;;
644;8;30/05/2004;16:00;Sao Paulo;Corinthians;-;1;1;3;;
645;8;30/05/2004;16:00;Guarani;Parana;Guarani;1;0;1;;
646;8;30/05/2004;16:00;Goias;Flamengo;-;2;2;3;;
647;8;30/05/2004;18:00;Athletico-PR;Cruzeiro;Athletico-PR;3;1;1;;
648;8;30/05/2004;18:00;Gremio;Sao Caetano;Sao Caetano;1;2;2;;
649;9;12/06/2004;16:00;Fluminense;Guarani;-;1;1;3;;
650;9;12/06/2004;16:00;Parana;Botafogo-RJ;-;1;1;3;;
651;9;12/06/2004;18:00;Internacional;Atletico-MG;Internacional;4;1;1;;
652;9;12/06/2004;18:00;Sao Paulo;Gremio;Sao Paulo;3;2;1;;
653;9;13/06/2004;16:00;Goias;Corinthians;-;1;1;3;;
654;9;13/06/2004;16:00;Palmeiras;Vasco;-;2;2;3;;
655;9;13/06/2004;16:00;Cruzeiro;Paysandu;Cruzeiro;1;0;1;;
656;9;13/06/2004;16:00;Coritiba;Sao Caetano;Coritiba;1;0;1;;
657;9;13/06/2004;16:00;Criciuma;Juventude;Criciuma;2;0;1;;
658;9;13/06/2004;16:00;Ponte Preta;Figueirense;Figueirense;0;2;2;;
659;9;13/06/2004;18:00;Flamengo;Athletico-PR;Flamengo;3;0;1;;
660;9;13/06/2004;18:00;Vitoria;Santos;Santos;1;2;2;;
661;10;19/06/2004;16:00;Gremio;Coritiba;-;1;1;3;;
662;10;19/06/2004;16:00;Athletico-PR;Vitoria;Vitoria;1;3;2;;
663;10;19/06/2004;18:00;Vasco;Parana;-;0;0;3;;
664;10;19/06/2004;18:00;Figueirense;Cruzeiro;-;0;0;3;;
665;10;20/06/2004;16:00;Sao Caetano;Palmeiras;-;1;1;3;;
666;10;20/06/2004;16:00;Corinthians;Flamengo;-;1;1;3;;
667;10;20/06/2004;16:00;Botafogo-RJ;Ponte Preta;Ponte Preta;0;1;2;;
668;10;20/06/2004;16:00;Paysandu;Sao Paulo;Paysandu;1;0;1;;
669;10;20/06/2004;16:00;Guarani;Criciuma;Guarani;2;1;1;;
670;10;20/06/2004;16:00;Juventude;Goias;-;1;1;3;;
671;10;20/06/2004;18:00;Santos;Internacional;Santos;3;0;1;;
672;10;20/06/2004;18:00;Atletico-MG;Fluminense;Atletico-MG;2;1;1;;
588;3;24/06/2004;20:30;Sao Caetano;Juventude;Sao Caetano;1;0;1;;
673;11;26/06/2004;16:00;Criciuma;Gremio;Gremio;1;2;2;;
674;11;26/06/2004;16:00;Coritiba;Parana;-;1;1;3;;
675;11;26/06/2004;18:00;Flamengo;Figueirense;Figueirense;0;3;2;;
676;11;26/06/2004;18:00;Santos;Guarani;Santos;2;1;1;;
677;11;27/06/2004;16:00;Internacional;Vasco;Vasco;1;3;2;;
678;11;27/06/2004;16:00;Juventude;Corinthians;Juventude;1;0;1;;
679;11;27/06/2004;16:00;Botafogo-RJ;Fluminense;-;3;3;3;;
680;11;27/06/2004;16:00;Palmeiras;Sao Paulo;Palmeiras;2;1;1;;
681;11;27/06/2004;16:00;Paysandu;Vitoria;Paysandu;4;2;1;;
682;11;27/06/2004;17:00;Goias;Sao Caetano;Goias;3;2;1;;
683;11;27/06/2004;18:00;Ponte Preta;Cruzeiro;Ponte Preta;1;0;1;;
684;11;27/06/2004;18:00;Atletico-MG;Athletico-PR;Athletico-PR;0;1;2;;
685;12;03/07/2004;16:00;Internacional;Criciuma;Internacional;3;0;1;;
686;12;03/07/2004;16:00;Sao Paulo;Ponte Preta;Sao Paulo;2;0;1;;
687;12;03/07/2004;16:00;Athletico-PR;Juventude;Athletico-PR;4;1;1;;
688;12;03/07/2004;16:00;Figueirense;Vasco;-;2;2;3;;
689;12;03/07/2004;17:00;Vitoria;Goias;-;0;0;3;;
690;12;03/07/2004;18:00;Guarani;Atletico-MG;-;1;1;3;;
691;12;03/07/2004;18:00;Fluminense;Gremio;Fluminense;2;0;1;;
692;12;04/07/2004;16:00;Parana;Palmeiras;Palmeiras;1;2;2;;
693;12;04/07/2004;16:00;Sao Caetano;Botafogo-RJ;Botafogo-RJ;1;2;2;;
694;12;04/07/2004;16:00;Corinthians;Santos;Santos;2;3;2;;
